;klasyfikator_0;klasyfikator_1;statistic;pvalue
564;k = 1, metryka = minkowski, liczba cech = 3;k = 10, metryka = minkowski, liczba cech = 4;-6.848398986914154;7.486775556712625e-05
565;k = 1, metryka = minkowski, liczba cech = 3;k = 10, metryka = minkowski, liczba cech = 5;-4.717241470278857;0.001093320756375595
566;k = 1, metryka = minkowski, liczba cech = 3;k = 10, metryka = minkowski, liczba cech = 6;-7.973756635622676;2.2723367437333085e-05
567;k = 1, metryka = minkowski, liczba cech = 3;k = 10, metryka = minkowski, liczba cech = 7;-5.851100886279319;0.0002434246370416427
568;k = 1, metryka = minkowski, liczba cech = 3;k = 10, metryka = minkowski, liczba cech = 8;-4.723169341164217;0.0010842497316580432
569;k = 1, metryka = minkowski, liczba cech = 3;k = 10, metryka = minkowski, liczba cech = 9;-6.279910135331381;0.00014439245136493205
570;k = 1, metryka = minkowski, liczba cech = 4;k = 1, metryka = minkowski, liczba cech = 5;-0.21880099940137732;0.8316862715329124
571;k = 1, metryka = minkowski, liczba cech = 4;k = 1, metryka = minkowski, liczba cech = 6;-2.2074198951172943;0.05467488416419518
572;k = 1, metryka = minkowski, liczba cech = 4;k = 1, metryka = minkowski, liczba cech = 7;-2.117869036002131;0.06325618441639927
573;k = 1, metryka = minkowski, liczba cech = 4;k = 1, metryka = minkowski, liczba cech = 8;-5.059592631631912;0.0006814166091741432
574;k = 1, metryka = minkowski, liczba cech = 4;k = 1, metryka = minkowski, liczba cech = 9;-3.7335951021229716;0.004671457086415761
575;k = 1, metryka = minkowski, liczba cech = 4;k = 5, metryka = euclidean, liczba cech = 1;-2.2340785340757177;0.05234702605944028
576;k = 1, metryka = minkowski, liczba cech = 4;k = 5, metryka = euclidean, liczba cech = 2;-1.1814548347911906;0.2676988567485288
577;k = 1, metryka = minkowski, liczba cech = 4;k = 5, metryka = euclidean, liczba cech = 3;-1.446349014154955;0.18199034938317812
578;k = 1, metryka = minkowski, liczba cech = 4;k = 5, metryka = euclidean, liczba cech = 4;-4.485789404857508;0.001519700058825628
579;k = 1, metryka = minkowski, liczba cech = 4;k = 5, metryka = euclidean, liczba cech = 5;-5.146947732534423;0.0006056139428929218
580;k = 1, metryka = minkowski, liczba cech = 4;k = 5, metryka = euclidean, liczba cech = 6;-4.495092346823165;0.0014994932510242667
581;k = 1, metryka = minkowski, liczba cech = 4;k = 5, metryka = euclidean, liczba cech = 7;-8.442292330302067;1.4363963603463748e-05
582;k = 1, metryka = minkowski, liczba cech = 4;k = 5, metryka = euclidean, liczba cech = 8;-8.734679666100996;1.0898781124517204e-05
583;k = 1, metryka = minkowski, liczba cech = 4;k = 5, metryka = euclidean, liczba cech = 9;-10.254017606769363;2.902844850756641e-06
584;k = 1, metryka = minkowski, liczba cech = 4;k = 5, metryka = minkowski, liczba cech = 1;-4.294397538708848;0.002007077945826822
585;k = 1, metryka = minkowski, liczba cech = 4;k = 5, metryka = minkowski, liczba cech = 2;-2.644309681037349;0.026724307977119242
586;k = 1, metryka = minkowski, liczba cech = 4;k = 5, metryka = minkowski, liczba cech = 3;-2.439571999559456;0.03739087734344556
587;k = 1, metryka = minkowski, liczba cech = 4;k = 5, metryka = minkowski, liczba cech = 4;-6.0994509490897;0.00017936397912425187
588;k = 1, metryka = minkowski, liczba cech = 4;k = 5, metryka = minkowski, liczba cech = 5;-4.7015573495631635;0.001117716393952371
589;k = 1, metryka = minkowski, liczba cech = 4;k = 5, metryka = minkowski, liczba cech = 6;-6.611636600275724;9.795563758622601e-05
590;k = 1, metryka = minkowski, liczba cech = 4;k = 5, metryka = minkowski, liczba cech = 7;-9.162065343613722;7.3765081436071685e-06
591;k = 1, metryka = minkowski, liczba cech = 4;k = 5, metryka = minkowski, liczba cech = 8;-5.616355348247047;0.0003273527851360157
592;k = 1, metryka = minkowski, liczba cech = 4;k = 5, metryka = minkowski, liczba cech = 9;-10.493697133436658;2.392534554910923e-06
593;k = 1, metryka = minkowski, liczba cech = 4;k = 10, metryka = euclidean, liczba cech = 1;-2.5602849082529042;0.030672787002021924
594;k = 1, metryka = minkowski, liczba cech = 4;k = 10, metryka = euclidean, liczba cech = 2;-1.9524071213297252;0.08264657623326305
595;k = 1, metryka = minkowski, liczba cech = 4;k = 10, metryka = euclidean, liczba cech = 3;-1.460419543911953;0.17818492516291412
596;k = 1, metryka = minkowski, liczba cech = 4;k = 10, metryka = euclidean, liczba cech = 4;-7.210310144156622;5.026853598744143e-05
597;k = 1, metryka = minkowski, liczba cech = 4;k = 10, metryka = euclidean, liczba cech = 5;-8.104170250247645;1.99582717304812e-05
598;k = 1, metryka = minkowski, liczba cech = 4;k = 10, metryka = euclidean, liczba cech = 6;-8.977672005505207;8.71328233716487e-06
599;k = 1, metryka = minkowski, liczba cech = 4;k = 10, metryka = euclidean, liczba cech = 7;-5.155707868771986;0.0005985300216795654
600;k = 1, metryka = minkowski, liczba cech = 4;k = 10, metryka = euclidean, liczba cech = 8;-7.918564140309034;2.4017984111202618e-05
601;k = 1, metryka = minkowski, liczba cech = 4;k = 10, metryka = euclidean, liczba cech = 9;-6.902831607905676;7.044679272176198e-05
602;k = 1, metryka = minkowski, liczba cech = 4;k = 10, metryka = minkowski, liczba cech = 1;-4.371470840439956;0.0017932445965844507
603;k = 1, metryka = minkowski, liczba cech = 4;k = 10, metryka = minkowski, liczba cech = 2;-2.1989568710538;0.05543479016991165
604;k = 1, metryka = minkowski, liczba cech = 4;k = 10, metryka = minkowski, liczba cech = 3;-4.127597655686085;0.002568670448883817
605;k = 1, metryka = minkowski, liczba cech = 4;k = 10, metryka = minkowski, liczba cech = 4;-5.157493566584161;0.0005970970120764018
606;k = 1, metryka = minkowski, liczba cech = 4;k = 10, metryka = minkowski, liczba cech = 5;-4.924728091958623;0.000819259225881196
607;k = 1, metryka = minkowski, liczba cech = 4;k = 10, metryka = minkowski, liczba cech = 6;-6.626959177748188;9.624695398530113e-05
608;k = 1, metryka = minkowski, liczba cech = 4;k = 10, metryka = minkowski, liczba cech = 7;-6.037662232392609;0.00019337686906701154
609;k = 1, metryka = minkowski, liczba cech = 4;k = 10, metryka = minkowski, liczba cech = 8;-6.570054105784343;0.00010276176386857294
610;k = 1, metryka = minkowski, liczba cech = 4;k = 10, metryka = minkowski, liczba cech = 9;-8.405600945562348;1.4878320758157537e-05
611;k = 1, metryka = minkowski, liczba cech = 5;k = 1, metryka = minkowski, liczba cech = 6;-1.6943637114707704;0.12443897021715877
612;k = 1, metryka = minkowski, liczba cech = 5;k = 1, metryka = minkowski, liczba cech = 7;-2.2338315810106946;0.05236813920867688
613;k = 1, metryka = minkowski, liczba cech = 5;k = 1, metryka = minkowski, liczba cech = 8;-4.556773080110803;0.0013725828444505902
614;k = 1, metryka = minkowski, liczba cech = 5;k = 1, metryka = minkowski, liczba cech = 9;-3.1736448559114185;0.011299585417631644
615;k = 1, metryka = minkowski, liczba cech = 5;k = 5, metryka = euclidean, liczba cech = 1;-3.5569381348269546;0.006148693325272432
616;k = 1, metryka = minkowski, liczba cech = 5;k = 5, metryka = euclidean, liczba cech = 2;-1.2838766864046118;0.2312511747579815
617;k = 1, metryka = minkowski, liczba cech = 5;k = 5, metryka = euclidean, liczba cech = 3;-0.9400551077376279;0.37173299240671054
618;k = 1, metryka = minkowski, liczba cech = 5;k = 5, metryka = euclidean, liczba cech = 4;-4.102993150086646;0.0026647587797117597
619;k = 1, metryka = minkowski, liczba cech = 5;k = 5, metryka = euclidean, liczba cech = 5;-5.4310123680902125;0.00041582255238354173
620;k = 1, metryka = minkowski, liczba cech = 5;k = 5, metryka = euclidean, liczba cech = 6;-4.79134144447518;0.0009855481265613362
621;k = 1, metryka = minkowski, liczba cech = 5;k = 5, metryka = euclidean, liczba cech = 7;-6.3494404767237596;0.00013296351895325563
622;k = 1, metryka = minkowski, liczba cech = 5;k = 5, metryka = euclidean, liczba cech = 8;-6.252780746253096;0.00014913839054939948
623;k = 1, metryka = minkowski, liczba cech = 5;k = 5, metryka = euclidean, liczba cech = 9;-6.897359821656291;7.087804052332438e-05
624;k = 1, metryka = minkowski, liczba cech = 5;k = 5, metryka = minkowski, liczba cech = 1;-3.3383879082607777;0.008682410690978078
625;k = 1, metryka = minkowski, liczba cech = 5;k = 5, metryka = minkowski, liczba cech = 2;-1.4467163054168926;0.18189012226983073
626;k = 1, metryka = minkowski, liczba cech = 5;k = 5, metryka = minkowski, liczba cech = 3;-1.4765377742437398;0.17391116528615755
627;k = 1, metryka = minkowski, liczba cech = 5;k = 5, metryka = minkowski, liczba cech = 4;-8.033705821917179;2.1403313846158024e-05
628;k = 1, metryka = minkowski, liczba cech = 5;k = 5, metryka = minkowski, liczba cech = 5;-4.265463634318031;0.002094240588710159
629;k = 1, metryka = minkowski, liczba cech = 5;k = 5, metryka = minkowski, liczba cech = 6;-7.3772513536172655;4.203658917277857e-05
630;k = 1, metryka = minkowski, liczba cech = 5;k = 5, metryka = minkowski, liczba cech = 7;-8.543859932538906;1.303925325798481e-05
631;k = 1, metryka = minkowski, liczba cech = 5;k = 5, metryka = minkowski, liczba cech = 8;-5.487141490442693;0.0003865690030705857
632;k = 1, metryka = minkowski, liczba cech = 5;k = 5, metryka = minkowski, liczba cech = 9;-9.534513922634593;5.313126777003184e-06
633;k = 1, metryka = minkowski, liczba cech = 5;k = 10, metryka = euclidean, liczba cech = 1;-2.647002772728537;0.026606592599442768
634;k = 1, metryka = minkowski, liczba cech = 5;k = 10, metryka = euclidean, liczba cech = 2;-1.1005801625784148;0.29964321051752174
635;k = 1, metryka = minkowski, liczba cech = 5;k = 10, metryka = euclidean, liczba cech = 3;-1.2724175585808226;0.23511353631265447
636;k = 1, metryka = minkowski, liczba cech = 5;k = 10, metryka = euclidean, liczba cech = 4;-5.7664852720313995;0.0002706229873517112
637;k = 1, metryka = minkowski, liczba cech = 5;k = 10, metryka = euclidean, liczba cech = 5;-6.985731187021247;6.42522549024502e-05
638;k = 1, metryka = minkowski, liczba cech = 5;k = 10, metryka = euclidean, liczba cech = 6;-6.492776889989181;0.00011239128890447944
639;k = 1, metryka = minkowski, liczba cech = 5;k = 10, metryka = euclidean, liczba cech = 7;-5.089671395845465;0.0006542197745185069
640;k = 1, metryka = minkowski, liczba cech = 5;k = 10, metryka = euclidean, liczba cech = 8;-6.331868952927964;0.00013575564506655396
641;k = 1, metryka = minkowski, liczba cech = 5;k = 10, metryka = euclidean, liczba cech = 9;-6.9369197254339205;6.782394284268751e-05
642;k = 1, metryka = minkowski, liczba cech = 5;k = 10, metryka = minkowski, liczba cech = 1;-3.6748085546126026;0.00511651382220328
643;k = 1, metryka = minkowski, liczba cech = 5;k = 10, metryka = minkowski, liczba cech = 2;-2.3229563054141646;0.04526618835345464
644;k = 1, metryka = minkowski, liczba cech = 5;k = 10, metryka = minkowski, liczba cech = 3;-2.871045365735833;0.018445241330915307
645;k = 1, metryka = minkowski, liczba cech = 5;k = 10, metryka = minkowski, liczba cech = 4;-4.8701188907652115;0.0008833711956369707
646;k = 1, metryka = minkowski, liczba cech = 5;k = 10, metryka = minkowski, liczba cech = 5;-5.338188875629768;0.0004695919571992879
647;k = 1, metryka = minkowski, liczba cech = 5;k = 10, metryka = minkowski, liczba cech = 6;-5.137125915784681;0.0006136641539527534
648;k = 1, metryka = minkowski, liczba cech = 5;k = 10, metryka = minkowski, liczba cech = 7;-4.914305916938294;0.000831097219827399
649;k = 1, metryka = minkowski, liczba cech = 5;k = 10, metryka = minkowski, liczba cech = 8;-8.418116781454813;1.4700628679917287e-05
650;k = 1, metryka = minkowski, liczba cech = 5;k = 10, metryka = minkowski, liczba cech = 9;-11.089861596149998;1.5031249082886644e-06
651;k = 1, metryka = minkowski, liczba cech = 6;k = 1, metryka = minkowski, liczba cech = 7;-0.24737762101982103;0.8101670114483852
652;k = 1, metryka = minkowski, liczba cech = 6;k = 1, metryka = minkowski, liczba cech = 8;-2.751500626045788;0.022421705289537623
653;k = 1, metryka = minkowski, liczba cech = 6;k = 1, metryka = minkowski, liczba cech = 9;-1.8258891470632799;0.10115361168495349
654;k = 1, metryka = minkowski, liczba cech = 6;k = 5, metryka = euclidean, liczba cech = 1;-0.13218018286176472;0.8977496926596322
655;k = 1, metryka = minkowski, liczba cech = 6;k = 5, metryka = euclidean, liczba cech = 2;0.6443706011032447;0.5354109094785259
656;k = 1, metryka = minkowski, liczba cech = 6;k = 5, metryka = euclidean, liczba cech = 3;0.4670005929380373;0.6515985799843454
657;k = 1, metryka = minkowski, liczba cech = 6;k = 5, metryka = euclidean, liczba cech = 4;-2.7084847650165362;0.024057109841519472
658;k = 1, metryka = minkowski, liczba cech = 6;k = 5, metryka = euclidean, liczba cech = 5;-2.7405285373848733;0.022827823772212492
659;k = 1, metryka = minkowski, liczba cech = 6;k = 5, metryka = euclidean, liczba cech = 6;-3.210261874786093;0.010654448923919108
660;k = 1, metryka = minkowski, liczba cech = 6;k = 5, metryka = euclidean, liczba cech = 7;-4.997428603695749;0.0007415663290874488
661;k = 1, metryka = minkowski, liczba cech = 6;k = 5, metryka = euclidean, liczba cech = 8;-4.1635377656536265;0.0024348783243911616
662;k = 1, metryka = minkowski, liczba cech = 6;k = 5, metryka = euclidean, liczba cech = 9;-6.210151609523764;0.00015694252827864297
663;k = 1, metryka = minkowski, liczba cech = 6;k = 5, metryka = minkowski, liczba cech = 1;-1.7812142931323796;0.10856781322677878
664;k = 1, metryka = minkowski, liczba cech = 6;k = 5, metryka = minkowski, liczba cech = 2;0.4859835529179524;0.6385921181481864
665;k = 1, metryka = minkowski, liczba cech = 6;k = 5, metryka = minkowski, liczba cech = 3;0.623546914133913;0.5484002741108084
666;k = 1, metryka = minkowski, liczba cech = 6;k = 5, metryka = minkowski, liczba cech = 4;-3.445655894427544;0.007324783482013866
667;k = 1, metryka = minkowski, liczba cech = 6;k = 5, metryka = minkowski, liczba cech = 5;-3.0548151664232375;0.013685892678224969
668;k = 1, metryka = minkowski, liczba cech = 6;k = 5, metryka = minkowski, liczba cech = 6;-6.044024118584605;0.00019188051049866598
669;k = 1, metryka = minkowski, liczba cech = 6;k = 5, metryka = minkowski, liczba cech = 7;-5.784228759284879;0.00026465740093530596
670;k = 1, metryka = minkowski, liczba cech = 6;k = 5, metryka = minkowski, liczba cech = 8;-3.385366816199851;0.00805808614622191
671;k = 1, metryka = minkowski, liczba cech = 6;k = 5, metryka = minkowski, liczba cech = 9;-6.666236902940109;9.20136764020666e-05
672;k = 1, metryka = minkowski, liczba cech = 6;k = 10, metryka = euclidean, liczba cech = 1;-0.8367575299974815;0.42438881407100926
673;k = 1, metryka = minkowski, liczba cech = 6;k = 10, metryka = euclidean, liczba cech = 2;1.1536748123849887;0.27834966909051106
674;k = 1, metryka = minkowski, liczba cech = 6;k = 10, metryka = euclidean, liczba cech = 3;-0.05518017120219193;0.9572004665056083
675;k = 1, metryka = minkowski, liczba cech = 6;k = 10, metryka = euclidean, liczba cech = 4;-4.882158225186439;0.0008687866115192772
676;k = 1, metryka = minkowski, liczba cech = 6;k = 10, metryka = euclidean, liczba cech = 5;-4.809939937337729;0.0009603291987022695
677;k = 1, metryka = minkowski, liczba cech = 6;k = 10, metryka = euclidean, liczba cech = 6;-5.135354013673316;0.0006151287068806721
678;k = 1, metryka = minkowski, liczba cech = 6;k = 10, metryka = euclidean, liczba cech = 7;-4.063792685758325;0.0028258241512006677
679;k = 1, metryka = minkowski, liczba cech = 6;k = 10, metryka = euclidean, liczba cech = 8;-4.190664517282885;0.00233881281469662
680;k = 1, metryka = minkowski, liczba cech = 6;k = 10, metryka = euclidean, liczba cech = 9;-3.93712447694122;0.003420852686439455
681;k = 1, metryka = minkowski, liczba cech = 6;k = 10, metryka = minkowski, liczba cech = 1;-1.307741669846931;0.22337699340828415
682;k = 1, metryka = minkowski, liczba cech = 6;k = 10, metryka = minkowski, liczba cech = 2;-0.19377195856024065;0.850657267775712
683;k = 1, metryka = minkowski, liczba cech = 6;k = 10, metryka = minkowski, liczba cech = 3;-1.2178032415566762;0.25426204078525994
684;k = 1, metryka = minkowski, liczba cech = 6;k = 10, metryka = minkowski, liczba cech = 4;-3.5619394478881063;0.006100726197707687
685;k = 1, metryka = minkowski, liczba cech = 6;k = 10, metryka = minkowski, liczba cech = 5;-4.140364390038491;0.0025202702391290627
686;k = 1, metryka = minkowski, liczba cech = 6;k = 10, metryka = minkowski, liczba cech = 6;-5.003611215040956;0.0007353352932085874
687;k = 1, metryka = minkowski, liczba cech = 6;k = 10, metryka = minkowski, liczba cech = 7;-3.9311453788984623;0.0034520360363281023
688;k = 1, metryka = minkowski, liczba cech = 6;k = 10, metryka = minkowski, liczba cech = 8;-3.326077508475363;0.008854203554471913
689;k = 1, metryka = minkowski, liczba cech = 6;k = 10, metryka = minkowski, liczba cech = 9;-6.114199695097664;0.00017618502414779122
690;k = 1, metryka = minkowski, liczba cech = 7;k = 1, metryka = minkowski, liczba cech = 8;-1.7669133326419169;0.11104572452265826
691;k = 1, metryka = minkowski, liczba cech = 7;k = 1, metryka = minkowski, liczba cech = 9;-1.5568189410546072;0.15393907873823454
692;k = 1, metryka = minkowski, liczba cech = 7;k = 5, metryka = euclidean, liczba cech = 1;0.07811693621567227;0.9394442282448178
693;k = 1, metryka = minkowski, liczba cech = 7;k = 5, metryka = euclidean, liczba cech = 2;0.8313680897016524;0.42727131774844673
694;k = 1, metryka = minkowski, liczba cech = 7;k = 5, metryka = euclidean, liczba cech = 3;0.6672312265898024;0.5213626922998393
